split,ood_tag,method,threshold,score,true_label,pred_label,text
ID,ood_csv_ood_data,maha,-9827.423779,-12138.110352,화학적 위해요소,화학적 위해요소,"미국 FDA, 낙농가 2곳, 치즈공장 1곳에 경고장 발부  미국 식품의약품청(FDA)은 최근 위스콘신주와 유타주의 낙농장과 펜실베이니아주 소재의 치즈공장에 경고장을 발부했음.- LeRaysville Cheese Factory Inc. (LeRaysville, PA) : 치즈공장 직원의 식품 라벨행위 부적합(손 씻기 부적합, 손 씻는 설비 부족 및 장비 결함과 불청결 등), 제품의 일반명 미사용 (예: 체다 치즈 라벨에 ""치즈"" 누락), 전체 원료 미표시- Dietsche’s Dairy (Spencer, WI) : 식용 도축소의 신장 조직에서 설파디메톡신 0.3 ppm(허용치 0.1 ppm)과 페니실린 0.074 ppm (허용치 0.05 ppm) 검출, 투약 시 라벨 지시사항 미준수, 항생제 사용이 허가되어 있지 않은 부제병 퇴치를 목적으로 페니실린 사용, 비유기 젖소에 페니실린 투약(페니실린은 20개월령 이상 숫소용이 아님)- Double Tree Dairy Farm LLC (Holden, UT) : 식용 도축소의 신장조직에서 데스푸로릴세프티오퍼 5.25 ppm 검출 (도축 시점 허용치: 0.4  ppm), 기록 미관리, 투약과 도축 사이의 최소 휴지기 관찰 미실시 "
ID,ood_csv_ood_data,maha,-9827.423779,-12967.263672,표시광고,표시광고,"[E/R]미국 Dairy Maid Dairy, LLC, 알레르기 유발성분인 우유 미표시한 사과주스 회수 -지역: 미국 매릴랜드, 코네티컷 소재의 거래처 14곳 (유통업체, 학교, 교도소, 유사 시설 등)-제품명: Grove Fresh Pasteurized Apple Juice from concentrate, 4-ounce cartons, 100 % Pure.-회수사: Dairy Maid Dairy, LLC (진행중, 회수일 2/16/2017)-회수사유: 제품에 이물질이 혼입되었다는 소비자 불만사례를 여러 건 접수함. 업체 검사 결과, 반송된 제품 중 7개에서 알레르기 유발성분인 우유가 미표시된 사실을 확인함. "
ID,ood_csv_ood_data,maha,-9827.423779,-12828.164062,생물학적 위해요소,생물학적 위해요소,"몽골, 설치류인 마못의 생간 취식 후 흑사병으로 사망 발생 몽골인 커플이 ‘건강에 좋다’고 알려진 생 마못(marmot) 고기를 먹은 후, 흑사병으로 사망한 사실이 밝혀짐. AFP통신에 따르면 이 커플은 5월 1일 중국과 러시아와 국경을 맞대고 있는 중국 바얀-울기(Bayan-Ölgii) 지방에서 사망했다고 함. 세계보건기구(WHO) 관계자는 BBC와의 인터뷰에서 현지인과 다수의 외국인 관광객 등 이 커플과 접촉한 118명에 대한 6일간의 검역이 진행되었고, 8일 현재 해제됐다고 밝힘. 동 관계자는 ""사망한 커플은 이 지역에서 건강에 좋다고 여겨되는 설치류의 생고기와 신장을 먹었다""고 덧붙임. 지역 내 자원봉사자는 AFP통신과의 인터뷰에서 ""검역이 발표된 뒤 현지인조차 감염을 우려해 거리에 나온 사람이 많지 않았다""고 말했으며, 현지 주지사는 AFP통신과의 인터뷰에서 이 지역에서 다른 사건은 보고되지 않았다고 밝힘. 미국 질병통제예방센터(CDC)에 따르면, 흑사병은 감염된 벼룩과 동물을 통해 전염될 수 있다고 함. "
ID,ood_csv_ood_data,maha,-9827.423779,-24038.119141,표시광고,표시광고,"호주 소비자단체 '초이스', 올해의 거짓말에 팀탐과 유아용 음료 선정  호주 소비자단체 초이스(Choice)는 올해의 거짓말 어워드에 호주의 상징인 팀탐 과자와 유아용 음료 등을 선정했음.  단체가 애노트(Arnott)(사)의 땅콩버터맛 팀탐 과자를 면밀히 조사했더니 신제품에는 땅콩 버터가 함유되어 있지 않았고, 같은 가격에 개수도 2개가 적고, 중량은 35g가 줄어들었다고 말했음. 또 소비자들이 의심하지 못하게 포장 크기를 동일하게 만들었음.  이 외에도 S-26 골드 토들러 제품과 주니어 유음료도 눈길을 끌었음. 자녀에게 필요한 영양소를 제공한다고 광고했지만 사실 1살이 넘은 건강한 아이에게는 필요없는 영양소였음. "
ID,ood_csv_ood_data,maha,-9827.423779,-14007.347656,신규 위해요소,신규 위해요소,"미국 환경단체 '비욘드 페스티사이드', 환경보호청에 나노물질 함유된 농약 규제 미흡하다 소송 미국 환경단체 '비욘드 페스티사이드(Beyond Pesticides)'는 나노물질(novel nanomaterials) 농약을 규제하지 않는 환경보호청(EPA)을 상대로 화요일(현지시간)에 소송을 제기한 식품안전센터(CFS)에 참여했음. 2008년, 13개 이상의 여러 단체는 나노물질 문제에 관해 EPA에 조치를 취할 것을 요구하는 청원을 제출했음. CFS가 화요일에 제기한 소송은 소비재 중 나노물질의 확산이 줄어들지 않고 있는 와중에 EPA가 청원에 대해 답하지 않는데 이의를 제기한 것임. 비욘드 페스티사이드의 제이 펠드먼 상무는 은나노 물질의 독성과 소비자 및 개인 위생용품을 통한 광범위한 노출 패턴을 규제해야할 책무를 수행하기 위해 EPA를 상대로 소송을 제기한데 대해 유감을 표했음. 그는 은나노물질과 같은 독성이 있는 농약은 국민건강과 환경을 보호하기 위해 반드시 법과 라벨 규네와 같은 전반적인 강제 대상이 되어야 한다고 말했음. 나노물질은 일반적인 현미경으로도 확인할 수 없을 정도로 아주 작음. 비교하자면, 사람의 머리카락 한 가닥 너비가 50,000 - 80,000 나노미터임. 나노 물질은 DNA 변이, 세포 내 구조 손상, 심지어 세포 사멸을 야기할 수 있는 독성 잠재력을 증대시킴. 이 나노물질이 혈류에 유입되면, 뇌, 심장, 간, 신장, 골수, 신경계와 같은 장기와 조직에서 자유롭게 이동할 수 있음. 은나노 물질은 강력한 항균제에 주로 사용되는 소비재 중 가장 흔하게 볼 수 있는 나노물질임. 은나노의 특성 때문에, 미국 연방 살충제, 살균제 및 살서제법(FIFRA)에 따라, 농약 및 활성 성분으로 간주됨. FIFRA에 따라 농약으로 작용하는 활성 성분을 함유한 제품은 반든시 EPA에 등록되어야함. 2008년 청원 당시, 청원인들은 FIFRA에 따라 은나노 물질이 함유된 미등록된 소비재가 260개가 있다는 점을 확인했고 오늘날 은나노 물질이 함유된 제품은 400종 이상까지 늘어났음. 나노단위 제품에 대한 표시요건이 없기 때문에 더 많은 제품이 존재할 가능성이 있음. 이들 제품은 작물의 DNA 손상, 항균제에 대한 세균 내성 증대, 및 어류에 독성 및 치사 가능성 등 사람과 환경에 심각한 위험성을 가져다 줌.  "
ID,ood_csv_ood_data,maha,-9827.423779,-65004.355469,신규 위해요소,신규 위해요소,"미국 농무부, 유럽사법재판소의 게놈 편집술 관련 판결에 대한 성명 발표 미국 농무부(USDA) 장관은 금주 유럽사법재판소(ECJ)의 게놈 편집술 관련 판결에 대해 다음과 같이 성명을 발표했음.  ""정부 정책은 새로운 기술에 대해 불필요한 장벽을 만들거나 부당하게 비난하지 않으면서 과학적인 혁신을 장려해야 한다. 불행하게도, 금주 유럽사법재판소의 판결은 새로운 게놈 편집 방법을 EU의 시대에 뒤진 GMO 규정 범위에 둠으로써 이에 역행한다. 우리는 EU가 과학 및 농업 공동체뿐만 아니라 무역 파트너로부터 판결의 적절한 이행 결정에 대한 의견을 구할 것을 권장한다. 게놈 편집과 같은 정밀한 생명 공학 분야의 혁신은 엄청난 가능성을 가진다. 소비자에게는 합리적인 가격으로 더 건강하고 고품질의 식품을 제공할 수 있고, 농업 종사자에게는 생산성 향상, 식물 및 동물 보건, 환경의 지속가능성 등이 제공될 수 있다. 게놈 편집 농산물에 대한 국제적인 규제는 미국 농업의 전략적 혁신과 무역에 영향을 미친다. 이에 따라 USDA는 이러한 제품들의 안전성을 보장하면서 필요한 혁신을 가능케 하는 명확한 과학-위해기반 정책을 갖고 있다. 유럽사법재판소의 판결을 고려하여, USDA는 과학-위해 기반 규제적 접근 방법에 대한 국제 파트너들과의 노력을 강화할 것이다."" *관련 기수집정보- 유럽사법재판소, 새로운 육종 기술을 통해 생산된 식품 GMO로 간주하겠다 판결(수집일자:  2018-07-26)- 독일 BMEL, 게놈 편집술 등 새로운 육종법에 대한 유럽사법재판소 판결에 대한 입장발표(수집일자:  2018-07-26)"
ID,ood_csv_ood_data,maha,-9827.423779,-15284.771484,신규 위해요소,신규 위해요소,"이스라엘 Aleph Farms(사), 스위스에 이어 영국에 세포배양육 판매 규제 승인 요청 * 기수집정보: 스위스 언론, 이스라엘 스타트업 기업의 유럽 최초 배양육 판매 허가 신청서 제출 전해(수집일자: 2023-07-27) 이스라엘의 Aleph Farms(사)는 세포기반육의 판매를 승인해달라고 영국 식품 규제기관에 요청하였음. 동 업체는 지난달 스위스에 판매 신청서를 제출한 이후 영국에 신청서를 제출하였음. Aleph Farms는 두 국가에서 자사의 Aleph Cuts 제품을 판매하고자 함. Aleph Farms는 영국 식품기준청(FSA)이 신청서를 검토하는 데 최대 2년이 걸릴 것으로 추정함. FSA는 간략한 성명서를 통해 Aleph Farms의 신청서를 접수했다고 밝혔음. FSA는 신청서가 “규제 제품 신청서 등록부”에 공개될 때까지 더 이상 언급할 수 없다고 함."
ID,ood_csv_ood_data,maha,-9827.423779,-14266.958984,안전위생,안전위생,"미국 아이오와주 상원, 알코올 분말의 판매 금지 법안 가결 미국 아이오와주 상원은 수요일(현지 시각), 찬성 48표, 반대 2표로 분말이나 입자 형태의 알코올을 판매하는 것을 금지할 안(Senate File 123)을 통과시켰음.  연방 주류담배과세무역청(TTB)은 지난 주, 팔코올(Palcohol)로 알려진 분말형 알코올 제품을 미국에서 판매할 수 있도록 허가했음."
ID,ood_csv_ood_data,maha,-9827.423779,-20374.998047,안전위생,신규 위해요소,"호주, 대마의 식품 승인 임박 대마 식품이 곧 호주 식탁에 오를 수 있을 것으로 보이는 가운데 규제 당국이 오는 2017년 4월에는 식용을 승인하리라는 가능성이 점쳐지고 있음.  대마의 식용 승인 건이 차기 호주뉴질랜드 식품규제각료회의에서 다뤄질 예정임. 산업체들은 정부 결정에 촉각을 곤두세우고 있으며, 승인될 경우 건강과 경제, 환경적 혜택을 거둘 수 있으리라 기대하고 있음. 현재 전 세계 대마 식품 시장은 연간 10억 달러 수준으로, 호주 정부가 이를 승인하면 수요가 4배로 급증할 것으로 예상됨. 한편, 호주뉴질랜드 식품기준청은 테트라하이드로칸나비놀(THC) 저함량 대마는 식품으로 승인해도 된다는 입장이며, 마리화나의 약물 성분인 THC가 없거나 아주 미량 함유되어 있어 마리화나와는 다르다고 설명했음.   대마는 또한 다용도로 사용이 가능한 작물이며, 환경에도 친화적임. 대마가 승인되면 면화 농사를 대신할 수 있게 되어 한해 농업 용수 20억 리터와 이산화탄소 대기 배출량 1000 kg 가량이 감축될 수 있을 것으로 전망됨.  아울러, 대마씨에는 다가불포화지방산이 다량 함유되어 있으며, 오메가 3와 오메가 6가 인체 필요량만큼 들어있는 유일한 식품임. 대마씨 1작은술에만 필수 지방산 7,000mg 이상이 함유되어 있음. "
ID,ood_csv_ood_data,maha,-9827.423779,-15797.277344,안전위생,영양건강,"미국 Yelp(사), 건강 점수 낮은 업체에 대한 경보 적용 지역 확대 미국 Yelp(사)(*)는 2015년부터 샌프란시스코에서 건강 점수가 낮은 음식점에 대한 경보 조치를 시행해왔는데, 최근 이 조치가 적용되는 지역이 시카고와 로스앤젤레스까지 확대되었음.  시카고 트리뷴(**)(지)는 Yelp가 음식점의 건강 점수를 플랫폼에 포함시키는 동시에 건강 점수가 나쁨을 경고하는 팝업 메시지를 제공할 것이라고 보도했음.  Yelp 측 빈스 솔리토는 이 메시지가 고객들에게 경고하는 동시에 기업들이 더 잘하도록 유도하기 위한 방법이라고 말했음. 보도에 따르면, 지난 6개월 동안 시내에서 건강 점수의 하위 1%인 음식점에 대해 경보가 발령될 것이며, 이는 새로운 검사 결과가 게시될 때 갱신될 것이라고 함. (*) 여러 도시의 식당, 백화점, 병원 등에 대한 평판을 크라우드 소싱을 이용해 모으는 서비스(**) https://www.chicagotribune.com/business/ct-biz-yelp-health-scores-20200122-fyyeapmcabdyrpeexh4jsqidv4-story.html"
ID,ood_csv_ood_data,maha,-9827.423779,-15619.417969,안전위생,안전위생,"뉴욕주 검찰총장, 13개 식이보충제 제조업체에 특정 관절염 허브 치료제 판매중단 요구 에릭 슈나이더만 뉴욕주 검찰총장은 '악마의 발톱'이라 불리는 관절염 허브 치료제의 DNA 시험을 통해 라벨에 표시된 식물과 상이한 식물종이 함유된 것으로 나타나, 제조업체 13곳(*업체명 미명시)에 판매중단을 요구했음. 수요일(현지시간) 제조업체에 전달한 서한에서, 총장은 'New York Botanical Garden'이 실시한 DNA 조사에서 '악마의 발톱' 보충제에 저렴한 유사종이 들어 있었다고 전했음. 검찰총장은 14번째 업체인 네이쳐스 웨이(사)(Nature's Way)와는 업체의 '악마의 발톱' 제품에 라벨에 표시된 종만 함유하도록 공정개선을 보장하기로 합의했다고 전했음. 또한, 2012년 1월 1일 이후 '악마의 발톱' 제품을 구매한 뉴욕 주민들에 환불조치를 하는데도 동의했음. '악마의 발톱'은 관절염 및 기타 관절통증 형태용 치료제로 판매되는 칼라하리 사막식물 'Harpagophytum procumbens'의 상품명임. 슈나이더만 검찰총장은 '악마의 발톱'과 유사 식물인 'Harpagophytum zeyheri'를 혼합하거나 아예 대체시키는 공급업체에 관한 신고가 있었다고 전했음."
ID,ood_csv_ood_data,maha,-9827.423779,-17119.750000,표시광고,표시광고,"[회수]캐나다 WN Pharmaaceuticals Ltd.,  잘못된 외부 상자 포장으로 액상비타민D 회수  - 최초 발표 일자: 2024-03-18 (최신 업데이트 일자: 2024-03-18)- 유통지역: 캐나다 전역- 회수사: WN Pharmaaceuticals Ltd.- 제품 정보>브랜드: Equate Vitamin D Droplets Kids 400IU>제품명: Vitamin D Droplets Kids 400IU>시장승인: NPN 80040509>제형(Dosage Form): 액상 >효능(Strength): Vitamin D 10mcg (400IU)>로트번호: Lot # 938930- 회수사유: 잘못된 외부 상자로 포장됨-제품사진:-"
ID,ood_csv_ood_data,maha,-9827.423779,-57454.246094,물리적 위해요소,표시광고,"호주 방사선조사 식품표시 검토에 엇갈린 반응 방사선조사 식품에 대한 표시 필요성을 심의 중인 가운데 업계와 소비자, 운동권이 서로 다른 반응을 보였음. 대부분 산업계와 업체들이 표시를 없애야 한다는 의견을 지지 중인 반면 대다수 사설 시민 단체는 표시 삭제에 반대하는 의견을 호주뉴질랜드 식품기준청에 제출했음.  호주뉴질랜드 식품기준청은 현 상태에서 방사선 표시 요건을 삭제할 요량은 아니나 방사선 조사 표시에 대한 국가의 접근방법이 효과적이거나 필요한지 여부를 문의했음.  방사선조사는 해충억제와 유통기한 연장을 목적으로 호주와 뉴질랜드 양국에서 드물게 사용해왔으며, 주로 과실파리 확산 방지를 위한 최종 검역 방법으로 이용했음.  지난 15년간 진행된 호주뉴질랜드 식품기준청 연구 5건과 세계보건기구의 보고서들에서 방사선조사 절차가 안전하나 식품 제조업체는 제조업체는 소비자에게 방사선조사 처리 사실을 라벨에 표시하여 알려야 한다고 전했음. 법으로 규정한 표시 문구는 없으나 제조업체들은 방사선조사 식품의 국제 식별 기호인 '라두라(Radura)'를 선택 표시할 수 있음.  관련 최종 보고서는 연내 호주와 뉴질랜드 양국 관련 장관에 전달될 예정임. "
ID,ood_csv_ood_data,maha,-9827.423779,-17802.669922,안전위생,신규 위해요소,"영국, 불법임에도 온라인에서 판매되고 있는 통갓알리 추출물에 관해  영국 식품기준청(FSA)은 통갓알리(Tongkat ali) 추출물의 신소재 식품 승인 신청에 대한 의견수렴을 진행 중임. 통갓알리는 '유리코마 롱기폴리아(eurycoma longifolia)' 라는 작은 나무의 뿌리임. 통갓알리는 네슬레, 파워루트, 알리카페와 같은 브랜드들이 제품을 합법적으로 판매하고 있는 동남아시아에서 음료로 많이 소비됨. Biotropics Malaysia Berhad(사)의 신소재 식품 신청서에 따르면 통갓알리 추출물은 미국에서 13년 동안 부작용 보고 없이 판매되어 왔으나 EU에서는 미승인된 신소재 식품으로 분류되어 있음. 그러나 한 컨설팅 업체의 상무이사 루카 부치니 박사는 EU의 금지에도 불구하고 일부 온라인 소매업자들이 통갓알리 추출물이 함유된 여러 제품을 판매하고 있다고 전했음. 통갓알리는 전통적으로 물에 끓여 섭취되거나 정력 및 활력 증진을 위한 강장제로 만들어졌음. 또한, 전통적으로 여성에게는 출산 후 회복을 위해서도 사용되었음. 식품 매트릭스(food matrices)에 따른 복용량은 1회분당 50~75mg이며, 식품 보충제에 함유된 경우 일일 최대 200mg까지임. "
ID,ood_csv_ood_data,maha,-9827.423779,-21698.693359,물리적 위해요소,화학적 위해요소,"[회수]영국 TESCO, 악취가 난다는 소비자 신고로 과일음료 회수 - 일시: 2015.1.28.- 제품명: No Added Sugar Double Concentrate Apple and Blackcurrant squash(1.5 L)- 회수사: TESCO - 회수사유: 한 소비자가 악취가 난다고 신고함.- 기타: TESCO(사)는 승인된 첨가물인 '이황화메틸(Dimethyl Disulphide)'이 잘못 첨가된 것이 원인이며 마늘 냄새 같이 강한 냄새가 나지만 건강상 위험은 없다고 밝힘. 그러나 웹사이트에 세부 사항을 게시하지 않고 회수 조치하여 소비자들의 거센 항의를 받고 있음.  "
ID,ood_csv_ood_data,maha,-9827.423779,-26329.177734,물리적 위해요소,영양건강,"호주 소비자단체 초이스, 통조림 속 내용물은 얼마만큼일까? 호주 소비자단체 초이스(Choice)는 다섯가지 통조림 식품류인 참치, 옥수수, 복숭아, 이집트콩, 비트를 대상으로, 실제 액체를 빼고 남은 고형의 무게와 라벨에 적힌 표시를 비교했음.  <통조림 식품 표시는 정확한가>유명 브랜드와 슈퍼마켓 자체 통조림 식품 27종을 2개씩 정밀 조사한 결과, 54점 중 4점만 표시 중량과 실제 중량이 정확히 같았음. 그러나 이는 그렇게 나쁜 결과는 아니었음. - 식품 함량이 더 적은 통조림 제품은 4점(차이가 가장 큰 제품은 '알디(사)'의 '뉴 시즌 슬라이스 비트루트(New Season Sliced Beetroot)'로 6%가 적게 담겨 있었음) - 통조림 54점 중 46점(85%)은 표시보다 많은 양이 들어있었음  식품 유형별로 살펴보면, - 옥수수 통조림이 일치성이 가장 높았고, 모두 표시 중량의 9% 이내였음- 슬라이스 비트는 표시 중량의 6%~22%까지 차이를 보임 - 병아리콩, 옥수수, 복숭아 실제 함량은 표시 중량 이상이었음- 실제 용량이 적었던 제품은 참치와 비트 제품 각 2개씩이었음 <일반적인 식품-액체 비율은?>통조림에 액체나 '포장 매개'(물, 오일, 식초 또는 즙)은 식품을 보호하거나 맛을 내기 위해 사용됨. 따라서 액체량과 식품의 양은 다양함 - 병아리콩은 평균 59% 밖에 들어있지 않아 액체량이 가장 많았음- 참치는 평균 71%나 들어있어 액체량이 가장 적었음. 참치 통조림 '레나타(Renata)'는 흔치 않지만 2/3가 들어 있었음 <표시를 통한 전면 공개 필요>- 액체를 버리고 먹어야 하는 식품들은 호주뉴질랜드 식품공전에서 영양성분표에 '고형량(as drained)'라는 표시를 적어야 함"
ID,ood_csv_ood_data,maha,-9827.423779,-13335.080078,표시광고,표시광고,"미국 목축업자협회, 실험실 배양 쇠고기에 관한 라벨 요건 정부에 청원 2월 9일, 미국 목축업자협회(USCA)는 농무부 식품안전검사국(FSIS)에 규칙제정 청원을 제출함. 협회의 청원 내용은 소에서 얻은 쇠고기 제품과 실험실에서 만든 제품에 대한 차이를 소비자에게 알려줄 정확한 표시 요건 수립임. 최근 주요한 미국 및 국제 기업들이 해당 분야 투자에 관심을 보임에 따라 USCA 회원사들은 소에서 유래하지 않은 대안 “쇠고기” 제품을 식별하고 명확한 라벨을 부착하기 위한 노력에 착수했음. 지난 1월 29일, 미국 타이슨 푸드(Tyson Foods)는 동물세포에서 배양 육류를 직접 생산하는 식품기술 신생 기업 '멤피스 미츠(Memphis Meats)' 투자에 합류했음. 카길(Cargill) 역시 멤피스 미츠 투자 대열에 올랐음. 타이슨 푸드의 이러한 투자는 멤피스 미츠가 처음은 아님. 지난 12월, 타이슨 푸드는 식물 유래의 대체 육류 생산 기업인 비욘드 밋(Beyond Meat)에도 투자를 한 바 있음. "
ID,ood_csv_ood_data,maha,-9827.423779,-33965.054688,안전위생,생물학적 위해요소,"영국 환경식품농촌부, 동물복지 법규 철폐 계획 철회 영국 장관들은 사육 동물 복지 관련 법규 철폐 계획을 철회한다고 밝혔음.  환경식품농촌부(Defra) 장관은 가금 업계에 지도 편달을 맡기는 조치를 이번달부터 시행하려고 계획한 바 있음. 그러나 Defra는 성명서를 통해 이번 결정이 ""제기된 이견을 감안하여"" 내려졌다고 밝히며 계획 철회를 공표하였음.  환경부 장관 리즈 트루스(Liz Truss)의 규제 완화 아젠다의 일환으로 영국가금협회가 ""업계가 주도하는"" 지침을 작성 및 관리하고, 해당 조치는 추후 소, 양, 돼지 사육 업계로 확대될 예정이었음. 그러나 Defra는 ""우리는 세계에서 가장 높은 수준의 동물복지 기준을 가지고 있으며 관련 법규에 대해 수정 제안은 없다""고 전했음.    *2016년 3월 28일자 정보 ""영국, 동물복지 법적 규제 철폐할 계획"" 참조(https://db.foodinfo.or.kr:444/db/searchAdminDbDetail.do?dbType=D01uuid=00000153BB13E0EC6e2d8fe40037fff2)"
ID,ood_csv_ood_data,maha,-9827.423779,-11902.236328,화학적 위해요소,물리적 위해요소,"[회수]미국 Playtex , 코팅층 분리 가능성으로 어린이용 접시 회수 - 일시: 2017.10.3- 유통지역: 미국 전역 소매점(베이비 알 어스, 타겟, 월마트 등), 아마존 닷컴(200910~2017.8)- 제품명: Playtex plates and bowls (*중국산, 어린이용 식기류, 자동차 등 각종 그림이 그려져 있음. 흰색 폴리프로필렌 접식와 공기그릇)- 회수 및 유통사: Playtex Products, LLC​- 회수사유: 그림 위에 입혀진 투명 플라스틱 레이어가 벗겨지거나 거품처럼 일어날 수 있어 어린이가 질식할 위험이 있음. - 기타: 회수 업체는 투명 플라스틱 레이어가 부풀어 오르거나 벗겨졌다는 신고 372건을 접수받음. 11건은 아이들 입 속에서 분리된 플라스틱 조각이 나왔다는 접수였으며, 이 중 4건은 목에 걸린 사례였음. - 제품사진: 원문 참조"
ID,ood_csv_ood_data,maha,-9827.423779,-10242.903320,화학적 위해요소,화학적 위해요소,"[회수]영국 Tesco, 글리시돌 과량으로 오메가-3 어유 제품 회수 -일자 : 2022.8.23-제품명 : Tesco Health Omega 3 Fish Oil (캡슐 30개입, 90개입 및 240개입, Best-before: April 2025 포함 날짜까지 전부)-회수사 : Tesco-회수사유 : 글리시돌 함량 법적 기준치 초과 (*기준치 미기재)-제품사진 : 원문 참조"
ID,ood_csv_ood_data,maha,-9827.423779,-9941.600586,안전위생,물리적 위해요소,"[회수]미국 Harry Hansen Meat Service, 불순물 혼입 가능성으로 쇠고기 3종 자진 회수 -일자: 2022.10.21-지역: 미국 위스콘신-회수사: Harry Hansen Meat Service(Franksville, Wis.) -제품명: ▲Hot Beef Strips, ▲Regular Beef Strips, ▲BBQ Beef Strips (시설번호 74)-회수사유: 불순물 혼입 가능성(adulterated)-제품사진: 원문 참조"
ID,ood_csv_ood_data,maha,-9827.423779,-30452.029297,화학적 위해요소,물리적 위해요소,"[E/R]미국 S. Martinelli Harvest Facility, 유리 품질 문제로 사과주스 회수 -지역: 미국 RI, NY, CA-제품명: Martinelli's Gold Medal 100% Apple Juice 10 oz. glass bottles, 케이스 당 24 units. 사과 모양 유리병. Shelf stable UPC: 041244000098(Production Date 5/4/2023 Pallet/Batch 0001100265, 0001100276, 0001100290, 0001100294, 0001100305, 0001100357, 0001100365, 0001100372, 0001100377, 0001100406 Production Date 5/5/2023 Pallet/Batch 0001101144, 0001101148, 0001101154, 0001101160, 0001101166, 0001101168, 0001101177, 0001101182, 0001101189, 0001101198, 0001101199, 0001101207, 0001101211, 0001101212 0001101214, 0001101234, 0001101235, 0001101236, 0001101278, 0001101332, 0001101358)-회수사: S. Martinelli Harvest Facility (회수중, 회수일: 6/12/2023)-회수사유: 유리 품질 문제 가능성으로 제품에 유리 조각이 혼입될 수 있음."
ID,ood_csv_ood_data,maha,-9827.423779,-23778.156250,생물학적 위해요소,생물학적 위해요소,"호주 총리, 중국은 구제역을 빌미로 육류 제품을 제재할 근거 없어 호주 정부가 구제역 위험을 빙자하여 육류 제품 금지가 임박하다는 루머를 계속 조사하면서, 호주 총리 앤서니 알바니스는 중국에게 호주에 대한 무역 제재의 근거가 없다고 경고하였음. 총리는 이전에 중국이 호주 제품에 대한 정치적 배경이 있는 무역 제재에 대한 잘못된 근거를 끌어들인 것을 의식하고 있으며, 구제역이 호주 국내에 들어오지 못하도록 잘 방어하고 있다고 함. 화요일 호주 외교통상부(DFAT)는 중국 세관과 접촉했으며, 수입 조건 변경에 대한 어떠한 공식적인 통보도 받지 못했다고 함. 그러나 뉴스 정보원(sources)들은 정부가 말하는 것보다 상황이 더 우려된다며, 중국은 금지령을 내리기 전에 ""공식적인 통보""를 한 적이 없다고 경고하였음. 화요일 뉴질랜드 일차산업부의 스티브 에인워스는 수출이 정상적으로 지속되고 있다고 함."
ID,ood_csv_ood_data,maha,-9827.423779,-17931.912109,안전위생,안전위생,"[회수]영국 Argo Poultry, 유통기한 유효성 부족으로 닭고기 회수 - 일시: 2016.4.20- 제품명: Whole Cooked Chicken (크기 다양, 소비기한: 러벨에 'A'라고 표시되어있지 않은 경우 2016.4.20에서 2016.5.4까지)- 브랜드명: Argo Poultry- 회수사: Argo Poultry- 회수사유: 유통기한 유효성 부족- 제품사진: http://www.food.gov.uk/sites/default/files/argo-poultry-chicken_0.pdf "
ID,ood_csv_ood_data,maha,-9827.423779,-62686.414062,안전위생,안전위생,"영국 농촌지원기금관리청(RPA), 2015-2016년도 올리브유 샘플 약 1/3이 부적합 영국 환경부 산하 농촌지원기금관리청(RPA)이 2015년-2016년도에 영국에서 판매된 올리브유 샘플 약 1/3이 부적합 판정을 받았다고 밝혔음. 청이 올리브유 검사 프로그램을 통해 엑스트라 버진/버진 올리브유, 정제 올리브유, 올리브 포머스(pomace) 오일 등 131개 샘플을 검사한 결과, 43개 샘플이 화학적 또는 관능 특성 기준에서 부적합이었음.  동 샘플들은 규정 2568/1991에 명시된 화학적, 관능적 특성 기준에 따라 평가되었으며, 제품 유형에 따라 정확한 검사 요구사항 및 특정 한계치는 다르게 적용됐음(예: 관능적 평가는 엑스트라 버진 및 버진올리브오일에만 적용) . 또한 청은 동 프로그램은 올리브유의 진위 여부보다는 규정된 품질 기준에 적합한지 여부를 평가하는것이라고 전하며, 다만 공급자의 과실이 아닌 저장 중(열 또는 빛에 노출) 품질이 저하될 수도 있다고 덧붙임.  한편, 청은 관계자들의 피해를 우려하여 해당 제품명 또는 브랜드명은 공개하지 않았음.  *(참고) RPA의 올리브유 검사 프로그램에 관한 질의응답: https://www.gov.uk/government/publications/request-for-information-under-freedom-of-information-foi-concerning-the-rpas-olive-oil-testing-programme-21-august-2017"
