split,ood_tag,method,threshold,score,true_label,pred_label,text
OOD,ood_csv_ood_data,maha,-9827.423779,-6848.811035,N/A,생물학적 위해요소,"유럽연합, 코로나19 세계적 유행으로부터 얻은 교훈을 바탕으로 비상계획 개발중... 식품 산업계의 피드백 받아 유럽연합집행위원회(EC)는 코로나19 세계적 유행으로부터 얻은 교훈을 바탕으로 위기상황에서 따라야 할 조치를 개발중임.비상계획(contingency plan)은 EU 전역의 식량공급과 식량안보를 보장하기 위해 위기가 닥칠 때 시행되는 일련의 절차이며, 식품 안전을 포함하여 영향을 받을 수 있는 다양한 식품 시스템 관련 분야를 다룰 것임.  위원회는 회원국 그리고 어쩌면 식품공급망 이해당사자를 포함한 상설 포럼을 만들 것임. 포럼은 식량에 영향을 미치는 위기 감시와 대응에 있어 EU와 회원국 수준에서의 조정을 개선하는 방법을 개발하는 데 도움이 될 것임.위원회에 따르면, EU 식량시스템에 대한 소비자의 신뢰는 식품·사료 안전 요구사항의 준수 여부에 대한 공식적 통제 또는 자체 점검의 감소와 같은 효과적인 식품안전 통제와 지침의 부족으로 인해 위태로워질 수 있음.  동 계획은 식품 산업을 필수산업으로 지정해야 한다는 등의 요청을 비롯한 공통 주제를 가진 회사 및 협회로부터 65개 이상의 의견을 받음. 유럽식품안전청(EFSA)은 RASFF 및 보건식품안전총국(DG SANTE)의 위기조정네트워크와 같은 이미 설치된 도구(tool)와 중복을 방지하기 위한 계획에 적합한 방법을 참조해야 한다고 함.유럽소비자기구(BEUC)는 어떤 위기가 식량시스템에 영향을 미칠 때, 식품 안전에 대한 잠재적 위험 여부에 대한 신뢰할 수 있는 출처의 포괄적 정보가 가능한 한 빨리 공개되고 일관성이 없거나 상충되는 메시지는 반드시 피해야만 한다고 함.﻿"
OOD,ood_csv_ood_data,maha,-9827.423779,-2632.345215,N/A,영양건강,"미국 필라델피아, 당세 부과된 탄산음료... 맥주보다 비싸 미국 필라델피아 시의 탄산음료가 시에서 시행 중인 가당음료세로 인해 맥주보다 값이 높다는 조사 결과(*)가 발표됨. 비영리단체 ‘세금 재단(The Tax Foundation)’의 조사 내용에 따르면, 온스 당 1.5센트를 부과하고 있는 필라델피아 시의 과세제는 기대했던 세수 증대 규모에 미치지 못했고 일자리 상실을 낳았으며, 일부 시민들로 하여금 시 외부에서 식료품을 구입하게 만들었다고 함. 필라델피아 시의 가당음료 세액은 맥주보다 24배 높음. 이번 자료 작성자는 2012년 한 저널에서 탄산음료세가 소비자들이 주류(alcohol)를 구입하게 만들 수 있다는 실증적 근거를 제시하고 있다 밝혔음. '세금 재단'은 필라델피아가 다른 대부분의 도시들과 달리 비만 퇴치가 아닌 수익 창출을 목적으로 동 제도를 통과시켰다고 지적했음. (*)https://taxfoundation.org/philadelphia-soda-tax-failing/"
OOD,ood_csv_ood_data,maha,-9827.423779,-5968.090820,N/A,영양건강,"캐나다 농업농식품부, 사상 첫 식품 정책 발표 캐나다 정부는 식품 생산자, 가공자, 환경 전문가, 보건 및 식품 안보, 토착 단체, 비정부 단체, 지역사회 지지자들을 포함한 4만 5천명 이상의 캐나다인들로부터 의견을 듣고 사상 첫 식품 정책을 발표함. 이 정책의 비전은 모든 캐나다인이 충분한 양의 안전하고, 영양가 있고, 문화적으로 다양한 음식을 경험하는 것, 캐나다의 식품 체계가 회복력이 있고 혁신적이며, 환경을 유지하고, 경제를 지원하는 것임. 이 비전을 실현하기 위해 캐나다 정부는 주요 목표를 달성하는 데 도움이 되는 새로운 이니셔티브를 포함하여 1억 3,400만 달러의 예산을 투자하고 있음. 17일 발표된 캐나다 식품 정책의 중심은 캐나다 식품 정책 자문 위원회(Canadian Food Policy Advisory Council)의 설립임. 위원회는 정부를 넘어서는 전문성과 다양성을 가질 것임. 또한 안전하고 건강하고 문화적으로 다양한 음식에 대한 접근을 개선하는 지역사회 주도 프로젝트를 지원하기 위해 고안된 5천만 달러(5년)의 지역 식품 인프라 기금의 출범도 발표되었음.  캐나다 식품 정책은 단기 계획으로 다음의 4개 영역에도 투자할 예정임. - 캐나다 지역사회가 건강에 좋은 식품에 접근할 수 있도록 돕는 것 - 캐나다 식품을 국내외에서 최고의 선택으로 만드는 것- 북방 및 토착지역의 식량 안보 지원하는 것- 음식물쓰레기 감축하는 것 (*)https://www.canada.ca/en/agriculture-agri-food/news/2019/06/food-policy-for-canada--backgrounder.html "
OOD,ood_csv_ood_data,maha,-9827.423779,-2161.511475,N/A,안전위생,"유럽식품안전청, 2020 전략 발표해 유럽식품안전청(EFSA)은 이해 당사자들 뿐만 아니라 유럽시민과도 더 긴밀하게 연결된 보다 강하고 민첩한 기관으로 거듭나고 식품과 관련된 의문점을 해소하기 위해 향후 5년 간의 계획을 세움. 전략목표:  - 과학평가 과정에서 이해 당사자와 시민 참여의 우선- 증거 기반 확장과 데이터의 접근성 최적화- 유럽연합의 과학적 평가 능력과 지식 공동체 강화 - 미래 위험평가 도전에 준비- EFSA의 가치를 반영하는 환경과 문화 창조* EFSA 2020 전략 보고서 전문 링크: http://www.efsa.europa.eu/sites/default/files/corporate_publications/files/strategy2020.pdf"
OOD,ood_csv_ood_data,maha,-9827.423779,-4131.358887,N/A,안전위생,"뉴질랜드 일차산업부 식품안전국, 덴마크에서 회수된 불닭 라면 조사 개시 *관련 기수집정보: [회수]덴마크 수의식품청, 캡사이신 함량이 매우 높아 소비자가 급성 중독에 걸릴 위험 있어 불닭 라면 등 면류 3종 회수 (수집일자: 2024-06-12) 뉴질랜드 일차산업부 식품안전국(New Zealand Food Safety)은 덴마크에서 회수된 다음 삼양식품(사)의 불닭 라면 제품에 대한 조사를 개시함:  1) Buldak 3x Spicy  Hot Chicken, 스코빌 지수(Scoville rating): 13,2002) 2x Spicy  Hot Chicken, 스코빌 지수(Scoville rating): 8,8083) Hot Chicken Stew, 스코빌 지수(Scoville rating): 4,705  식품안전국 Vincent Arbuckle 차관은 ""삼양식품(사)의 라면에 고추 활성 성분인 캡사이신 수준이 높아 덴마크에서 회수가 진행된 것을 인지하고 있다""라고 말했고 ""동 제품이 뉴질랜드에서도 판매 중이므로 조사를 진행하고 있다""라고 밝혔음. 추가로, Vincent Arbuckle 차관은 ""식품 안전 위험이 있다고 판단되면 공중 안전을 위해 해당 제품 회수를 포함한 신속한 조치를 취할 것이다""라고 말했음."
OOD,ood_csv_ood_data,maha,-9827.423779,-4131.894531,N/A,안전위생,"EU 식품수의사무국, 회원국의 알 및 알제품 감사 보고서 작성 착수 EU 식품수의사무국은 회원국이 알 및 알 제품 출시에 관해 EU법 준수하는지에 중점을 둔 감사 보고서 작성에 착수했음.  준수 사항에는 ▲ 이력추적 구비요건 ▲ 표시 ▲ 식품 안전이 포함됨. 6개 보고서는 시리즈로 제작됨. 3개는 작성 완료되었으며, 3개는 2016년 완성 예정임. 이번 보고서는 스페인, 프랑스, 독일, 이탈리아, 네덜란드, 영국 등 식용란 생산 강국을 포함함. 개별 보고서는 우수사례, 개선 사항 및 분야 등의 내용을 수록한 전체 보고서 완성 이후에 공식적으로 게재될 예정임. "
OOD,ood_csv_ood_data,maha,-9827.423779,-8631.847656,N/A,화학적 위해요소,"[위생용품] 영국 웨일스, 내년에 플라스틱 빨대, 막대 및 컵 금지할 수 있어 영국 웨일스에서 내년에 일회용 플라스틱 빨대, 막대, 면봉 및 식기가 금지될 가능성이 제기됨. 웨일스 의회 의원들이 플라스틱 오염 문제를 해결하기 위해 새로운 법을 요구함에 따라 한나 블린틴 차관이 동 제안에 대해 발표함. 잉글랜드의 경우 이미 4월부터 빨대, 막대 및 면봉에 대한 관리를 계획하고 있음. 그러나 웨일즈 계획은 일회용 플라스틱을 금지하는 EU 지침을 이행 할 계획임. 장관들은 일회용 플라스틱 빨대, 막대, 면봉, 식기 및 스티로폼 식품 포장재 판매를 금지하고자 함. 선 막대, 접시 및 폴리에스티렌 컵 또한 동 규칙에 적용될 수 있음. 계획이 초기 단계에 있으며, 웨일스 정부는 현재 내년 초로 정해져 있는 협의를 진행해야 함. "
OOD,ood_csv_ood_data,maha,-9827.423779,-4270.138672,N/A,화학적 위해요소,"캐나다, 청어 집단 폐사 원인 설명할 길 없어 캐나다 정부가 작년 말 펀디 만에서 청어 수 만 마리가 폐사한 사건에 대해 원인을 밝히지 못하고 있음. 해당 지역 수산해양부 관계자는 아직 확실한 증거가 없으며, 각종 요인들이 복합적으로 작용했을 가능성이 있다고 전했음.앞서 제기되었던 농약 의심이 배제되면서 다른 인위적 원인이나 환경에서 발생한 독성물질 등 각종 요인들이 합쳐져 영향을 미쳤을 수 있다고 덧붙였음.작년 11월, 청어가 처음 해안으로 떠밀려온 이후로 폐사한 어류가 야머스 카운티 해안부터 아나폴리스 강에 이르는 지점까지 발견되었음. 어류 외에도 랍스터와 불가사리, 대합조개 등 각종 해양 생물들도 동시에 떠밀려왔음. "
OOD,ood_csv_ood_data,maha,-9827.423779,-3674.010742,N/A,안전위생,"영국 버거킹(사), 패스트푸드점 최초로 주류 제공 허가받아 영국 서퍽(Suffolk) 지역의 한 버거킹 지점이 영국에서 주류 제공을 허가받은 최초의 패스트푸드점이 되었음. 서포크 경찰청의 반대에도 불구하고 해당 지점은 주류 제공 라이센스를 취득했음. 업체는 신청서에 주 7일 10am에서 11pm까지 주류 제공 허가를 요청했음. 그러나 당국은 어린이 안전 관련 우려와 범죄 및 중독 위험이 높아진다는 이유로 조건을 변경하였음.  허가된 라이센스의 조건은 다음과 같음.- 9pm 이후 주류 판매 금지- 시설 외부로 주류 반출 금지- 메뉴당 맥주 330ml만 판매 버거킹(사)와 모회사 CPL Foods(사)는 Newcastle-under-Lyme, Hull, Blackpool 지점들에 대한 허가 절차 또한 진행하고 있음. "
OOD,ood_csv_ood_data,maha,-9827.423779,-6745.507812,N/A,안전위생,"미국 식품의약품청, 식품 첨가물의 승인절차에 관한 최종 규정 공표일 제시 미국 식품의약품청(FDA)이 논란이 많은 식품 첨가물 승인 절차에 관한 최종 규정을 2016년 8월 말께 공표할 것으로 기대됨. 월요일(현지시간) 제기된 법원서류에 따르면 청은 지난 2월 비영리단체인 식품안전센터(CFS)가 제기한 법적 소송에 관한 합의의 일환임. 1997년 이래 FDA는 식품 제조업자들이 신규 식품 첨가물이 일반적으로 안전하다고 여겨진다는 점을 FDA에게 통지하는 방식으로 시판되는 것을 허용하는 규정(안)에 따라 운영해왔음. 소비자 옹호 단체들은 이 규정이 안전하지 않을 수 있는 식품 첨가물로부터 소비자를 보호하기 위해 필요한 것에 미치지 못하고 있다고 말했음. 제안(안)은 이후로도 완성된 적이 없어 CFS는 FDA가 법규명령을 제정요건을 준수하지 않고 있다고 주장하면서 FDA를 제소했음. 월요일(현지시간), CFS는 FDA가 최종 규정을 공표할 시기에 관한 계획을 아울러 FDA와의 합의에 도달했다고 전했음."
OOD,ood_csv_ood_data,maha,-9827.423779,-6138.400391,N/A,안전위생,"캐나다 오타와市 푸드트럭 영업자, 관련 제도에 엇갈린 의견  여름철이 되면서 오타와市의 푸드트럭들이 길거리에 재등장하고 있으나 일부 소유주와 영업자들은 시의 푸드트럭 제도에 대해 엇갈린 의견을 보이고 있음. 한 푸드트럭 소유주는 시 당국이 여름철 영업장소를 배정하고, 이동할 수 없도록 한 점에 대해 당황스러웠다고 말했음.  오타와시의 길거리 음식 판매제도에 따르면, 음식 판매가 가능한 길거리와 시간대(오전 11시~오후 5시 반)가 지정되어 있음. 판매자는 음식점 등 음식을 판매하는 또다른 영업자와 56미터 이상 떨어진 특정 장소에서 영업을 하겠다는 지정 허가증을 받아야 함.  푸드트럭 영업자들은 시 당국에 하나된 목소리로 뜻을 전달하기 위해 '길거리음식연대(Capital Street Food Association)'을 설립하고, 차량 이동이 가능해질 수 있도록 시와 계속 협상할 계획이라고 밝혔음. "
OOD,ood_csv_ood_data,maha,-9827.423779,-4038.415527,N/A,생물학적 위해요소,"호주의 한 남성 ‘광우병’과 관련 있는 희귀 신경질환 진단받아 호주 시드니의 한 남성이 크로이츠펠트 야곱병 (Creutzfeldt-Jakob disease, CJD)으로 진단받았음. 이 병은 흔히 광우병과 관련 있는 매우 희귀한 신경질환임. 환자는 63세 남성으로 시드니의 한 병원에 격리되어있음. 환자 친구들에 따르면, 환자는 약 5주 전 오솔길에서 넘어진 뒤 상태가 급격히 악화되었음. 현재 움직이거나 말을 할 수 없는 상태임. 이 희귀 퇴행성질환은 100만 명 중 1명꼴로 발생하며 빠르게 진행되는 치매가 그 특징임. 크로이츠펠트 야곱병(CJD)의 가장 흔한 유형은 이 병의 알려진 위험 인자가 없는 사람들에게서 발생함.  이 환자서 발생한 산발성 CJD는 종종 광우병이라고 부르는 오염된 소고기를 섭취하여 걸리는 많이 알려진 CJD 유형은 아님. 이 병은 수년간 잠복 상태로 있을 수 있으며 환자 뇌의 돌연변이에 의해 발생함."
